movieId,average_sentiment,review_count
1,5.592884160038165,100
6,5.446346467975099,100
16,5.4678916460920854,100
48,5.52579184863705,100
62,5.540390341260657,100
70,5.42617182599043,100
104,5.566754322502719,100
110,5.458748857784829,100
111,5.427212171356221,100
150,5.483978859677008,100
215,5.553731400918081,100
235,5.507536078568532,100
253,5.443334598267653,100
260,5.453339293876256,100
266,5.458249431157831,100
296,5.513651290569349,100
300,5.4347735828136425,100
356,5.556936849203376,100
377,5.4665637751776455,100
475,5.40094148519916,100
480,5.526138836516636,100
524,5.514624560909524,100
527,5.433356560108654,100
541,5.453014306597537,100
553,5.449367573992571,100
555,5.52591926612936,100
586,5.578103911008059,100
587,5.463660659194995,100
588,5.58917405422177,200
589,5.475333988430371,100
594,5.5415170012812105,100
595,5.548837928676149,200
597,5.553904915676159,100
608,5.4506643228196925,100
648,5.40973818849629,100
665,5.4365651762702,100
673,5.527539140659194,100
750,5.396749076199728,100
760,5.280248339453516,100
778,5.410152702810504,100
785,5.5061195208328915,100
899,5.587721650667759,100
903,5.429069415570178,100
904,5.485224839991238,100
908,5.459357777899913,100
910,5.529739701663606,100
912,5.479778278450506,100
920,5.43354083854258,100
923,5.470438809058846,100
924,5.446087814470417,100
946,5.43629053423214,100
953,5.534574161597533,100
1022,5.544823510025562,100
1032,5.44079286248351,100
1036,5.42945400218308,100
1042,5.56870733197023,100
1066,5.557566022401012,100
1080,5.492196331693459,100
1088,5.571075596113111,100
1089,5.444636668018534,100
1090,5.310850776804473,100
1097,5.508790504526996,100
1100,5.477102445710586,100
1136,5.47822757653795,100
1178,5.345107833799175,100
1193,5.471564828977226,100
1196,5.465311548549272,100
1200,5.45350813699989,100
1203,5.445910389688131,100
1204,5.473430099310739,100
1207,5.4536142688161044,100
1208,5.362191479304357,100
1210,5.385241557344084,100
1213,5.459800163571158,100
1214,5.396375520954061,100
1215,5.3457003132012035,100
1217,5.420397343308277,100
1219,5.408654458425051,100
1222,5.334649597171697,99
1225,5.50506816852921,100
1227,5.427965903946269,100
1228,5.418760805341379,100
1230,5.523478643081161,100
1242,5.407085338136158,100
1246,5.5166329445565365,100
1252,5.443182868311326,100
1256,5.473440903850584,100
1265,5.500321651555001,100
1270,5.557065196617345,100
1272,5.403387941027308,100
1274,5.438622000921884,100
1287,5.469227403977511,100
1288,5.517723616390518,100
1291,5.487964384578527,100
1293,5.462903901008051,100
1304,5.474070326872025,100
1307,5.570753791094867,100
1345,5.412348282854623,100
1357,5.520808995771884,100
1370,5.338806879570367,100
1377,5.459433941431976,100
1380,5.534519161906815,100
1387,5.426356355877718,100
1393,5.52425157482243,100
1407,5.375048084101845,100
1430,5.385931581596057,100
1466,5.4251966223196675,100
1483,5.405803687880135,100
1485,5.484717035628003,100
1552,5.442210142163474,100
1566,5.537258607238893,100
1584,5.483654772012942,100
1586,5.390301650252477,100
1590,5.363650051769299,100
1617,5.474105572405046,100
1619,5.452470860886755,100
1645,5.400231706512553,100
1663,5.46820820742501,100
1690,5.352298689783768,100
1693,5.400899085431692,100
1704,5.51786586686624,100
1717,5.364053507264606,100
1721,5.4799602515377615,100
1729,5.440432150844446,100
1748,5.4421462375254075,100
1760,5.516000710660802,100
1784,5.505211766374804,100
1791,5.430390545217282,100
1797,5.394894601150737,100
1840,5.501859318362425,100
1882,5.368143870007211,100
1889,5.3958286315830355,100
1907,5.562848308398761,100
1917,5.430376903654783,100
1921,5.438711215024338,100
1923,5.514476178019157,100
1927,5.328999698654833,100
1944,5.4522816724156655,100
1954,5.465633444698949,100
1957,5.510701573712728,100
1982,5.389035429300385,100
2003,5.456775982131481,100
2011,5.472540766847504,100
2012,5.44249856510385,100
2028,5.38121443987805,100
2060,5.509572395005257,100
2067,5.465023773859224,100
2143,5.423431053244219,100
2160,5.402261912943268,100
2167,5.4340491139124625,100
2174,5.50231648303507,100
2188,5.448010629441029,100
2202,5.434453929255662,100
2204,5.391669474596026,100
2205,5.441314093044043,100
2232,5.39092726861486,100
2252,5.449574730887375,100
2256,5.480727377773449,100
2291,5.496107189539251,100
2294,5.504377870184238,100
2329,5.416518622725419,100
2336,5.465455804951003,100
2337,5.4758245000972465,100
2340,5.431076043955494,100
2396,5.572525304286472,100
2409,5.426802260457752,100
2410,5.379122096479584,100
2411,5.374660383434428,100
2412,5.342835807861088,100
2476,5.349970864638076,100
2572,5.556035721466538,100
2587,5.399901186146604,100
2628,5.40681759771249,100
2671,5.576281102871941,100
2687,5.548462373501549,100
2706,5.529163521533449,100
2712,5.417105441781285,100
2728,5.435894214766389,100
2730,5.444439087691793,100
2772,5.567430294679237,100
2858,5.514184070699744,100
2861,5.531491045537632,100
2916,5.475300728876288,100
2942,5.522668257769582,100
2953,5.5031912301153465,100
2959,5.471495826131104,100
2997,5.472416174977504,99
3081,5.416620355405993,100
3091,5.406510491079777,100
3114,5.558442206607631,100
3129,5.5285189212992245,100
3173,5.458676641585786,100
3174,5.477399609399115,100
3186,5.466458980765111,100
3196,5.418040972975678,100
3246,5.444817737793063,100
3253,5.572578694425633,100
3300,5.429651442582167,100
3339,5.3132026506338255,100
3361,5.501193175078551,100
3362,5.439133294538633,100
3386,5.403048069817242,100
3408,5.489390523044388,100
3409,5.341671124546703,100
3448,5.460865142162444,100
3477,5.514759239663451,100
3481,5.520467390465573,100
3513,5.350368571298243,100
3527,5.406901422112559,100
3535,5.398668857714487,100
3552,5.4876866073046155,100
3555,5.3775220321114645,100
3578,5.457055806194606,100
3623,5.401230285330927,100
3742,5.390615352436173,100
3751,5.531763556451408,100
3791,5.4903530388028665,200
3793,5.5026345413755315,100
3814,5.4832564712737755,100
3825,5.496974947467307,100
3836,5.419678938930892,100
3882,5.485809962096532,100
3916,5.505539907021602,100
3948,5.520773770416114,100
3949,5.39728199520305,100
3950,5.370177095983974,100
3967,5.524791567537075,100
3994,5.438471482163167,100
4008,5.397656310772745,100
4011,5.44871397018648,100
4022,5.454176757313393,100
4027,5.512808546838975,100
4033,5.40264323837915,100
4047,5.357154173342733,100
4054,5.549832027117551,100
4103,5.443009397700847,100
4139,5.307490761925077,100
4223,5.39308248369425,100
4226,5.438625087627871,100
4239,5.398011159318799,100
4246,5.516814865810364,100
4262,5.427588610529646,100
4265,5.436847109214638,100
4306,5.544191337931239,100
4310,5.433164991002021,100
4326,5.377979128813019,100
4349,5.39755291874567,100
4351,5.394972118352175,100
4388,5.418957777415882,100
4571,5.514570669257727,100
4577,5.298300788116837,100
4614,5.435499476919141,100
4623,5.509569041472129,100
4642,5.527615107708088,100
4727,5.424008050168135,100
4757,5.513685972961175,100
4771,5.499853148964237,100
4776,5.390542287205442,100
4848,5.417656705099545,100
4865,5.365815614301576,100
4878,5.448192695083264,100
4886,5.514420827248575,100
4916,5.395156275094296,100
4963,5.47318717314503,100
4975,5.457883994119501,100
5009,5.414326770480383,100
5010,5.317739030071466,100
5107,5.358469429626434,100
5152,5.337900318329333,100
5218,5.507236002311138,100
5219,5.396282688367002,100
5254,5.390796750550903,100
5292,5.440801515301068,100
5300,5.384266525714144,100
5349,5.479538547238969,100
5378,5.36885968272563,100
5420,5.322650557916352,100
5444,5.549365589576899,100
5445,5.4063402790188455,100
5479,5.349258432654868,100
5500,5.484536286444746,100
5502,5.39770544524081,100
5524,5.516979003869866,100
5540,5.387812521212028,100
5615,5.513232467800068,100
5632,5.328166981275441,100
5693,5.522599478391853,100
5796,5.438114066097505,100
5810,5.470404368893685,100
5816,5.487132670443596,100
5899,5.378370794969815,100
5956,5.396222393414226,100
5989,5.508954490081725,100
6058,5.35447848135509,100
6155,5.531493312902337,100
6323,5.380766058097404,100
6333,5.46912365838274,100
6373,5.515893700635704,99
6377,5.554610344105154,100
6537,5.387926636168028,100
6539,5.519267471786952,100
6565,5.474091667747583,100
6711,5.440869213685387,100
6777,5.385155692131798,100
6787,5.414097223737754,100
6808,5.434177204012932,100
6863,5.538045974898453,100
6870,5.397435160107107,100
6874,5.390336013825036,100
6887,5.521422274029538,100
6936,5.608634505790263,100
6942,5.530604493888229,100
7016,5.490791780894499,100
7104,5.421047404515641,100
7142,5.561343898702923,100
7147,5.551274747064741,100
7160,5.415565302650515,100
7162,5.407015381804801,100
7253,5.4080190964795305,100
7254,5.442063108204963,100
7263,5.523088449514254,100
7293,5.554156363124853,100
7360,5.363424550741671,100
7361,5.529054739963747,100
7373,5.421193344546116,100
7379,5.386320325030971,100
7438,5.36375288609618,100
7445,5.447300287042483,100
7454,5.4171294942968755,100
7458,5.398423506997412,100
7460,5.425232346843436,100
8037,5.388025681914209,100
8158,5.486324185955399,100
8360,5.522133554054043,100
8368,5.4434128691691805,100
8636,5.485306719409113,100
8638,5.4878857786583755,100
8641,5.471840502821331,100
8644,5.466755783232283,100
8784,5.4675105864384035,100
8798,5.422112682616319,100
8861,5.374498924546329,100
8866,5.529455412071061,100
8874,5.445875328635577,100
8879,5.40682739348166,99
8907,5.464857201844038,100
8937,5.5153444970392185,100
8950,5.377133617886404,100
8957,5.351538878610145,100
8958,5.500519731143645,100
8970,5.536215342207921,100
8972,5.478507656838218,100
8977,5.3821445879660255,100
8981,5.425952263586871,100
8984,5.426512655384126,100
25825,5.289317802783996,100
26438,5.40045110350693,100
27003,5.411991695021885,100
27816,5.405022663041791,100
30707,5.443818101946209,100
30749,5.430952396727403,100
30793,5.490808251015918,100
30825,5.486893198568189,100
31225,5.536980012002085,100
31685,5.515932570686477,100
31696,5.425756612674218,100
32587,5.435648736731367,100
32834,5.402551821437954,100
32928,5.434316061165291,100
33493,5.359698520958591,100
33615,5.526262707886685,100
33660,5.466705708572613,100
33672,5.486885199732851,100
33794,5.446399646001184,100
34048,5.390272386322202,100
34150,5.434333574606036,100
34162,5.498031066744582,100
34271,5.456935055337279,100
34536,5.396164446074907,100
36529,5.401024512592041,100
37729,5.473116938500694,100
37741,5.406856193004598,100
38992,5.43848895139895,100
39183,5.4971137827177605,100
39292,5.423833869779706,100
39446,5.366259875467192,100
40278,5.345366259638767,100
40629,5.48847095974695,100
40815,5.419318505917446,100
40819,5.597501519650714,100
41285,5.418442287266644,100
41997,5.358685296629599,100
42698,5.5355673790413364,100
42723,5.33259064760191,100
42730,5.510296299909243,100
44191,5.404659456413823,100
44193,5.548138707587226,100
44199,5.408606787937065,100
44665,5.45109656579831,100
45081,5.407592764060878,100
45186,5.428537564975975,100
45210,5.379838363489398,100
45431,5.529057463002858,100
45499,5.397924697859985,100
45503,5.534028154933919,100
45517,5.5402049196817975,100
45666,5.461427687238227,100
45672,5.495425987694387,100
45722,5.434456490155373,100
45880,5.447445597041468,100
46578,5.506836637967242,100
46970,5.473586758017491,100
46974,5.369098491363259,100
47382,5.574633617798977,100
47629,5.445045683192396,100
48385,5.4428724432364275,100
48774,5.416988500282766,100
48877,5.344022208942039,100
49274,5.510392235804473,100
49530,5.446817744961593,100
49793,5.46648216641678,100
49824,5.517911455221814,100
50872,5.5113618676161416,100
51037,5.392070481142008,100
51077,5.402845517126582,100
51084,5.585578410196745,100
51091,5.417973917362721,100
51255,5.440294453258751,100
51540,5.360833909491904,100
51662,5.402770029466908,100
51935,5.363953058034084,100
52245,5.502683618164712,100
52281,5.3927267410650925,100
52458,5.403574334994748,100
52722,5.404959944309495,100
52973,5.470566187731489,100
53000,5.315809689771719,100
53121,5.417968373024698,100
53123,5.555619278497082,100
53125,5.415141083835164,100
53322,5.450129840272569,100
53953,5.357323047344348,100
53972,5.358976609849564,100
53996,5.442137079128527,100
54001,5.404663175077776,100
54190,5.500481361761807,100
54256,5.509141802063125,100
54259,5.509629263114114,100
54503,5.501603712287283,100
54732,5.445370216918231,100
55052,5.421605842882829,100
55232,5.341320370030725,100
55247,5.489879245599577,100
55274,5.43016332607749,100
55282,5.327626238842418,100
55290,5.4505471281351525,100
55765,5.406322361021843,100
55820,5.385966997958553,100
55872,5.540057751749604,100
56152,5.563050542449211,100
56174,5.421275395214771,100
56286,5.440951491832776,100
56367,5.514897698475226,100
56757,5.440887193981885,100
56775,5.459905942613941,100
56782,5.428326793091628,100
56805,5.493196484101506,100
56941,5.482188757528219,100
57368,5.364736434638383,100
57640,5.472726687441452,100
57669,5.441819924089611,100
58156,5.481715703412947,100
58627,5.425298134628821,100
58803,5.4531008521823425,100
58876,5.333107564525092,100
58998,5.501489703748697,100
59315,5.468462734770287,100
59369,5.438628724739248,100
59784,5.520844925473894,100
60069,5.517384684132887,100
60072,5.395039453306772,100
60074,5.436193558239706,100
60397,5.559554173663308,100
60684,5.427415086737918,100
60950,5.489306008808068,100
61024,5.453634044233209,100
61132,5.455118714229922,100
61323,5.4183549005396925,100
62155,5.503827544911594,100
62999,5.532224223795383,100
63062,5.4443778299130265,100
63082,5.483654240124655,100
63113,5.375695575129098,100
63515,5.47172581517606,100
63859,5.564483308511207,100
63876,5.44022678493488,100
64614,5.428197546676954,100
64969,5.495208118755373,100
64983,5.392841037970329,100
65130,5.447367060323144,100
65514,5.488587422385837,100
65567,5.473922169257312,100
66097,5.517088561299378,100
67087,5.536240263407621,100
67197,5.401445676394939,100
67408,5.455830633894668,100
68073,5.483675868768111,100
68157,5.435800499045459,100
68237,5.450504719607084,100
68319,5.404295283755857,100
68358,5.449499603678181,100
68554,5.391149835244071,100
68791,5.37263068728844,100
68952,5.321569394301479,100
68954,5.536058160911946,100
69526,5.416792799848837,100
69640,5.35765299739452,100
69644,5.498512943488438,100
70159,5.413353705551449,100
70286,5.416312240556979,100
71264,5.52976691224413,100
71379,5.33231133400888,100
71518,5.520579965373466,100
71535,5.409192448063972,100
71838,5.360288669127053,100
72011,5.475969807265026,100
72226,5.485230317448025,100
72378,5.402560464614108,100
72733,5.469899871303713,100
72998,5.466276847656708,100
73017,5.4361919577886155,100
73023,5.48119029946648,100
73141,5.574180477045012,100
73881,5.575896225890428,100
74458,5.406548177670528,100
74688,5.458876027630385,100
75395,5.534238442208022,100
76093,5.523862751340779,100
76251,5.465090403543961,100
77561,5.44837880375303,100
78105,5.463724290462198,100
78209,5.481338223848651,100
78499,5.522978954595926,100
79091,5.519932312250741,100
79132,5.511026680641157,100
79293,5.403809172357683,100
79357,5.461532410881809,100
79702,5.4960376153334005,100
79796,5.364372161082231,100
80363,5.358943710097968,100
80549,5.4980330592896305,100
81562,5.434248102807166,100
81564,5.526748718333324,100
81591,5.448657354220328,100
81834,5.417361646665139,100
81847,5.586173025001091,100
83086,5.535656107399984,100
84152,5.44402994881409,100
84374,5.4889104257652095,100
84944,5.453242037746732,100
85367,5.520883360427771,100
85414,5.442832729531063,100
85510,5.44603993467071,100
85609,5.398822794927045,100
85788,5.366501708916598,100
85881,5.528501606375637,100
86298,5.555246755473125,100
86332,5.501840514820105,100
86781,5.418687218672145,100
86833,5.480674526492387,100
86880,5.404813358321469,100
86882,5.541257132494121,100
87222,5.483719294851714,100
87232,5.459528634928846,100
87306,5.44867024842111,100
87485,5.458617420141512,100
87520,5.388237236165114,100
87869,5.428774067872371,100
87876,5.452145687998016,100
88125,5.455770724894731,100
88129,5.413051653846284,100
88140,5.495923131344405,100
88405,5.532628771111132,100
88744,5.44877722568178,100
88750,5.510711401904168,100
89492,5.496221724980811,100
89753,5.3835965304732305,100
89774,5.415445577578015,100
89904,5.521098466363397,100
90405,5.439303423878011,100
90647,5.5267396687807055,100
90866,5.523838910877893,100
91500,5.414663545950212,100
91542,5.442010700535697,100
91571,5.419436490152706,100
91630,5.426226805652242,100
91707,5.337423710817583,100
93443,5.453996968550712,100
93510,5.506945479246655,100
94478,5.4243564071613415,100
94864,5.407848316965564,100
94959,5.484286211700828,100
95105,5.5170563726150545,100
95167,5.524204335683802,100
95207,5.411245289063179,100
95441,5.502615841824576,100
96079,5.390689619980641,100
96588,5.539014510497616,100
96610,5.38580414769441,100
96693,5.465881696656178,100
96704,5.306037476674699,100
96861,5.363512017687647,100
97188,5.361857499647081,99
97225,5.522972342973447,100
97304,5.4462598879340804,100
97752,5.4472226737850375,100
97836,5.542352942626512,100
97913,5.54597070465135,100
97921,5.489395034375168,100
97923,5.384927509970931,100
97938,5.507513653677887,100
98154,5.414875333331655,100
98243,5.540678246819432,100
98961,5.346526845361746,100
99007,5.444777032934745,100
99112,5.407616077736891,100
99114,5.4521592462108925,100
99699,5.452721908842372,100
99912,5.417161720913944,100
100163,5.400369245207893,100
101739,5.31342848973428,100
101864,5.460153877210613,100
101895,5.482374460877769,100
102123,5.474888094136073,100
102125,5.399705021762385,100
102445,5.4535476781701115,100
102903,5.430547227477015,100
103042,5.4900341117304094,100
103141,5.486319073222525,100
103228,5.430042292415514,100
103249,5.359617647147348,100
103253,5.387169450466635,100
103335,5.554753034664733,100
103671,5.46591974689399,100
104211,5.53333929568352,100
104374,5.570462835299338,100
104841,5.440354859983465,100
104879,5.402249512010088,100
104908,5.394428691895253,100
105213,5.4952012985333365,100
105504,5.446472814530742,100
105844,5.360748800596294,100
106002,5.438222176726075,100
106072,5.446615159998783,100
106100,5.414749995670435,100
106487,5.459779739837045,100
106766,5.47194096337431,100
106916,5.431418355929731,100
106920,5.499177874282684,100
107069,5.346826474672801,100
107141,5.515190282358081,100
107314,5.418817601913353,100
107702,5.446275254189206,100
108190,5.433176326823591,100
108445,5.43671751557957,100
108932,5.54715011364312,100
109487,5.510016016495163,100
110102,5.483212601095191,100
110453,5.458993632028705,100
110553,5.463844469622352,100
111362,5.464768238028044,100
111622,5.580511496282083,100
111759,5.4293932782105445,100
111781,5.429983447001117,100
111921,5.4769961006997985,100
112138,5.48318271157584,100
112175,5.494572990041025,100
112316,5.48838665455745,100
112421,5.488925367315012,100
112552,5.505910858648921,100
112556,5.424696912374978,100
112852,5.510728572725066,100
113604,5.500372468019973,100
114662,5.379043220689392,100
115122,5.5207708493434495,100
115149,5.395427363211251,100
115569,5.435914030091302,100
115617,5.534565825684865,100
115713,5.465592968528391,100
115927,5.471095940070304,100
116161,5.454893010942937,100
116766,5.416014052425473,100
116797,5.469583681406366,100
116823,5.405072657558578,100
117176,5.500198509722817,100
117529,5.455178649616354,100
118696,5.368894626547359,100
118700,5.430963371168235,100
118702,5.4102675585164866,100
119145,5.465273591293618,100
120380,5.4492165225178555,100
121231,5.337385271008779,100
121618,5.492231179886895,100
122062,5.407833375488877,100
122470,5.498520294452622,100
122882,5.40849758118013,100
122886,5.386703791151713,100
122890,5.472405506996234,100
122892,5.410971940374691,100
122896,5.4336448600248115,100
122898,5.43307699426044,100
122900,5.51452192936703,100
122904,5.467223415144107,100
122906,5.439926558054367,100
122910,5.464343610591309,100
122916,5.5015625539991415,100
122920,5.423597721992775,100
122924,5.4508151795499415,100
124476,5.531679130262895,100
125219,5.398005940486404,100
125916,5.447128444058811,100
128360,5.389392515663089,100
129659,5.542588468921124,100
130219,5.534799070200684,100
130634,5.418220923017511,100
130956,5.374793441190841,100
131654,5.413024233156632,100
131796,5.483212244075532,100
133419,5.521921783980022,100
133757,5.362549325707588,100
133771,5.409090966054697,100
134130,5.461690328338054,100
134214,5.499203898776846,100
134881,5.489455877648616,100
135143,5.482144185742065,100
135436,5.516790504087125,100
135504,5.549940524989157,100
135536,5.370060827366217,100
135601,5.5418411348542005,100
135887,5.482639655310851,100
136018,5.380408407206995,100
136020,5.39779995982694,100
136562,5.475063220276114,100
136864,5.42139265718427,100
137595,5.49350837186933,100
137857,5.55073750345586,100
138210,5.384865333015678,100
139201,5.501800529446801,100
139385,5.412422465258259,100
139642,5.42703729343448,100
139644,5.379394942302123,100
140174,5.4697959301946035,100
140267,5.338299373579648,100
140715,5.433624264677774,100
140928,5.506761364439101,100
141749,5.525891808707914,100
141866,5.329495856894446,100
141890,5.398497831893676,100
141904,5.39634904905159,100
142488,5.409768800028729,100
142492,5.351404308424369,100
142507,5.428627036982967,100
143347,5.515014237667293,100
143355,5.4859663673959815,100
143367,5.405989117534396,100
143385,5.3951393077808225,100
143387,5.481286367954052,100
143859,5.459955300247499,100
144538,5.480433941567255,100
145638,5.474786537268906,100
146656,5.44725447164935,100
151151,5.366517960278473,100
151459,5.51767537825877,100
151777,5.462757153681422,100
151933,5.38069655841874,100
152017,5.527082763322039,100
152047,5.3651535174523675,100
152077,5.386713559802127,100
152081,5.527541691425926,100
156387,5.622836830289877,100
157296,5.516038570638156,100
157699,5.45543406804541,100
158238,5.495205878557121,100
158872,5.449700702078943,100
159755,5.523374262743184,100
159858,5.369717833992132,100
160080,5.502379843698406,100
160980,5.4338384302774045,100
161034,5.558837075381546,100
161131,5.441890886323586,100
161634,5.321543733055122,100
161644,5.6205287145678025,100
162082,5.417959497352801,100
162598,5.38699891730991,100
162814,5.492007423542398,100
163134,5.554691037306127,100
163645,5.416443406526327,100
164179,5.444986374160333,100
164909,5.509698151838262,99
165551,5.533730074543891,100
165765,5.376797968901265,100
166237,5.38840524318152,100
166486,5.406366126157689,100
166508,5.439417744002164,100
166528,5.364263096559659,100
166534,5.42815152505199,100
166643,5.493078638903505,100
166735,5.45430546100126,100
167392,5.617514691303022,100
168250,5.42631154520214,100
168254,5.403784968262499,100
168492,5.515958911898036,100
168608,5.421896202965552,100
169758,5.3958510213258775,100
169900,5.411944716204116,100
169984,5.365982026245039,100
170827,5.472056370997477,100
171763,5.4995863245119665,100
173209,5.368542485729843,100
175569,5.438260529567855,100
176371,5.43774768177877,100
176419,5.367571846465047,100
176751,5.507102520073598,100
177593,5.424256124817195,100
178061,5.493325142435364,100
179119,5.420188948648405,100
179811,5.479524358177732,100
179817,5.439447646546451,100
180031,5.469526700410584,100
180045,5.540316495950607,100
180209,5.550041256037242,100
180263,5.401120262023175,100
180297,5.471437120963081,100
180985,5.623907955235608,100
182715,5.39432717920747,100
182993,5.448990900561555,100
183701,5.411413205938074,100
183869,5.373465360012859,100
183979,5.550766009425921,100
185029,5.375597317672901,100
185189,5.420151940413153,100
185231,5.497688896090051,100
185275,5.488364387587332,100
186311,5.599092201340252,100
187541,5.503116159649273,98
187593,5.4944369226413,100
189713,5.446133357841868,100
192379,5.444234939364308,100
192385,5.538490439816904,100
192701,5.591602673875168,100
192803,5.584710213724297,100
193599,5.364922100894639,100
193958,5.3949935271116445,100
194448,5.586375189162456,100
194508,5.5518940617784835,100
194951,5.4026704856356265,100
195159,5.598572081884158,100
197499,5.431441663751649,100
197711,5.372010120599415,100
198781,5.568340533973133,99
199974,5.410243493025576,100
200332,5.565643455326433,100
201588,5.537996442748343,100
201646,5.330499663719763,100
203222,5.531456357902072,200
204428,5.464596316267147,100
205156,5.534601594490588,100
205441,5.470858157857525,100
206857,5.426942784139085,100
207313,5.489153575992575,100
208703,5.380613558869007,100
213732,5.4539600395717045,100
216937,5.378371693398666,100
218213,5.410510419554952,100
218649,5.35933082885671,100
219015,5.599941154648044,100
227254,5.402923757432904,100
232763,5.4757691657372325,100
241330,5.404125793492963,100
258745,5.323456794398189,100
261559,5.467808555986212,100
271941,5.5085876886169265,100
279708,5.461571631329821,100
282455,5.454277396851222,100
285953,5.489239888561149,100
